                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  314:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0x48e60e6d972db8d9  BUS_LOAD  MEM[64] accepted 1
  315:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0xb26b71d5b74de75  BUS_LOAD  MEM[64] accepted 1
  316:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0xb26b71e1079d1a2  BUS_LOAD  MEM[72] accepted 1
  317:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0xe2f6a8e295e38d1a  BUS_LOAD  MEM[72] accepted 1
  318:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0xe2f6a8e34ae88047  BUS_LOAD  MEM[80] accepted 1
  319:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0x7372496881c7962b  BUS_LOAD  MEM[80] accepted 1
  320:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0x7372496936cc8958  BUS_LOAD  MEM[88] accepted 1
  321:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=1223036525  BUS_STORE MEM[4448] = 1223036525 accepted 1
  322:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
  323:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=187086622  BUS_STORE MEM[4456] = 187086622 accepted 1
  324:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
  325:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
  326:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=-487151389  BUS_LOAD  MEM[104] accepted 1
  327:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4464] = -487151389 accepted 1
  328:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
  329:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=1936869737  BUS_STORE MEM[4472] = 1936869737 accepted 1
  330:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
  331:  120:halt    | 116:bne     |   0:-       | 112:addq    |   0:-       BUS_LOAD  MEM[112] accepted 1
  332:  124:call_pal| 120:halt    | 116:bne     |   0:-       | 112:addq    r0=4480  BUS_LOAD  MEM[120] accepted 1
  333:  128:call_pal| 124:call_pal| 120:halt    | 116:bne     |   0:-       BUS_LOAD  MEM[120] accepted 1
  334:   40:addq    |   0:-       |   0:-       |   0:-       | 116:bne     BUS_LOAD  MEM[32] accepted 1
  335:   44:cmple   |  40:addq    |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
  336:   48:mulq    |  44:cmple   |  40:addq    |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
  337:   52:addq    |  48:mulq    |  44:cmple   |  40:addq    |   0:-       BUS_LOAD  MEM[48] accepted 1
  338:   56:mulq    |  52:addq    |  48:mulq    |  44:cmple   |  40:addq    r4=13  BUS_LOAD  MEM[48] accepted 1
  339:   60:addq    |  56:mulq    |  52:addq    |  48:mulq    |  44:cmple   r5=1  BUS_LOAD  MEM[56] accepted 1
  340:   64:mulq    |  60:addq    |  56:mulq    |  52:addq    |  48:mulq    r10=0x565fa0c39b103bf8  BUS_LOAD  MEM[56] accepted 1
  341:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0x565fa0c450152f25  BUS_LOAD  MEM[64] accepted 1
  342:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0xfcc314bca1c90791  BUS_LOAD  MEM[64] accepted 1
  343:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0xfcc314bd56cdfabe  BUS_LOAD  MEM[72] accepted 1
  344:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0x20e76256fa936dc6  BUS_LOAD  MEM[72] accepted 1
  345:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0x20e76257af9860f3  BUS_LOAD  MEM[80] accepted 1
  346:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0x6cfe5196184ee027  BUS_LOAD  MEM[80] accepted 1
  347:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0x6cfe5196cd53d354  BUS_LOAD  MEM[88] accepted 1
  348:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=1449107652  BUS_STORE MEM[4480] = 1449107652 accepted 1
  349:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
  350:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=-54324035  BUS_STORE MEM[4488] = -54324035 accepted 1
  351:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
  352:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
  353:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=552034903  BUS_LOAD  MEM[104] accepted 1
  354:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4496] = 552034903 accepted 1
  355:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
  356:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=1828606358  BUS_STORE MEM[4504] = 1828606358 accepted 1
  357:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
  358:  120:halt    | 116:bne     |   0:-       | 112:addq    |   0:-       BUS_LOAD  MEM[112] accepted 1
  359:  124:call_pal| 120:halt    | 116:bne     |   0:-       | 112:addq    r0=4512  BUS_LOAD  MEM[120] accepted 1
  360:  128:call_pal| 124:call_pal| 120:halt    | 116:bne     |   0:-       BUS_LOAD  MEM[120] accepted 1
  361:   40:addq    |   0:-       |   0:-       |   0:-       | 116:bne     BUS_LOAD  MEM[32] accepted 1
  362:   44:cmple   |  40:addq    |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
  363:   48:mulq    |  44:cmple   |  40:addq    |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
  364:   52:addq    |  48:mulq    |  44:cmple   |  40:addq    |   0:-       BUS_LOAD  MEM[48] accepted 1
  365:   56:mulq    |  52:addq    |  48:mulq    |  44:cmple   |  40:addq    r4=14  BUS_LOAD  MEM[48] accepted 1
  366:   60:addq    |  56:mulq    |  52:addq    |  48:mulq    |  44:cmple   r5=1  BUS_LOAD  MEM[56] accepted 1
  367:   64:mulq    |  60:addq    |  56:mulq    |  52:addq    |  48:mulq    r10=0xe107a2bd22e19a04  BUS_LOAD  MEM[56] accepted 1
  368:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0xe107a2bdd7e68d31  BUS_LOAD  MEM[64] accepted 1
  369:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0xa41a0508c89b396d  BUS_LOAD  MEM[64] accepted 1
  370:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0xa41a05097da02c9a  BUS_LOAD  MEM[72] accepted 1
  371:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0x395d14bf25d5f432  BUS_LOAD  MEM[72] accepted 1
  372:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0x395d14bfdadae75f  BUS_LOAD  MEM[80] accepted 1
  373:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0x91353fedf3b7f8e3  BUS_LOAD  MEM[80] accepted 1
  374:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0x91353feea8bcec10  BUS_LOAD  MEM[88] accepted 1
  375:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=-519593283  BUS_STORE MEM[4512] = -519593283 accepted 1
  376:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
  377:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=-1541798647  BUS_STORE MEM[4520] = -1541798647 accepted 1
  378:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
  379:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
  380:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=962401471  BUS_LOAD  MEM[104] accepted 1
  381:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4528] = 962401471 accepted 1
  382:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
  383:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=-1858781202  BUS_STORE MEM[4536] = -1858781202 accepted 1
  384:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
  385:  120:halt    | 116:bne     |   0:-       | 112:addq    |   0:-       BUS_LOAD  MEM[112] accepted 1
  386:  124:call_pal| 120:halt    | 116:bne     |   0:-       | 112:addq    r0=4544  BUS_LOAD  MEM[120] accepted 1
  387:  128:call_pal| 124:call_pal| 120:halt    | 116:bne     |   0:-       BUS_LOAD  MEM[120] accepted 1
  388:   40:addq    |   0:-       |   0:-       |   0:-       | 116:bne     BUS_LOAD  MEM[32] accepted 1
  389:   44:cmple   |  40:addq    |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
  390:   48:mulq    |  44:cmple   |  40:addq    |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
  391:   52:addq    |  48:mulq    |  44:cmple   |  40:addq    |   0:-       BUS_LOAD  MEM[48] accepted 1
  392:   56:mulq    |  52:addq    |  48:mulq    |  44:cmple   |  40:addq    r4=15  BUS_LOAD  MEM[48] accepted 1
  393:   60:addq    |  56:mulq    |  52:addq    |  48:mulq    |  44:cmple   r5=1  BUS_LOAD  MEM[56] accepted 1
  394:   64:mulq    |  60:addq    |  56:mulq    |  52:addq    |  48:mulq    r10=0x587adb9d60004bd0  BUS_LOAD  MEM[56] accepted 1
  395:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0x587adb9e15053efd  BUS_LOAD  MEM[64] accepted 1
  396:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0xa402fecf1a6d3009  BUS_LOAD  MEM[64] accepted 1
  397:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0xa402fecfcf722336  BUS_LOAD  MEM[72] accepted 1
  398:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0xc0b9d78c2b21ec5e  BUS_LOAD  MEM[72] accepted 1
  399:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0xc0b9d78ce026df8b  BUS_LOAD  MEM[80] accepted 1
  400:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0x8d8a4bd23caa7c5f  BUS_LOAD  MEM[80] accepted 1
  401:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0x8d8a4bd2f1af6f8c  BUS_LOAD  MEM[88] accepted 1
  402:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=1484446622  BUS_STORE MEM[4544] = 1484446622 accepted 1
  403:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
  404:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=-1543307569  BUS_STORE MEM[4552] = -1543307569 accepted 1
  405:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
  406:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
  407:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=-1061562484  BUS_LOAD  MEM[104] accepted 1
  408:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4560] = -1061562484 accepted 1
  409:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
  410:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=-1920316462  BUS_STORE MEM[4568] = -1920316462 accepted 1
  411:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
  412:  120:halt    | 116:bne     |   0:-       | 112:addq    |   0:-       BUS_LOAD  MEM[112] accepted 1
  413:  124:call_pal| 120:halt    | 116:bne     |   0:-       | 112:addq    r0=4576  BUS_LOAD  MEM[120] accepted 1
  414:  128:call_pal| 124:call_pal| 120:halt    | 116:bne     |   0:-       BUS_LOAD  MEM[120] accepted 1
  415:   40:addq    |   0:-       |   0:-       |   0:-       | 116:bne     BUS_LOAD  MEM[32] accepted 1
  416:   44:cmple   |  40:addq    |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
  417:   48:mulq    |  44:cmple   |  40:addq    |   0:-       |   0:-       BUS_LOAD  MEM[40] accepted 1
  418:   52:addq    |  48:mulq    |  44:cmple   |  40:addq    |   0:-       BUS_LOAD  MEM[48] accepted 1
  419:   56:mulq    |  52:addq    |  48:mulq    |  44:cmple   |  40:addq    r4=16  BUS_LOAD  MEM[48] accepted 1
  420:   60:addq    |  56:mulq    |  52:addq    |  48:mulq    |  44:cmple   r5=0  BUS_LOAD  MEM[56] accepted 1
  421:   64:mulq    |  60:addq    |  56:mulq    |  52:addq    |  48:mulq    r10=0xcd3501d8fb517d5c  BUS_LOAD  MEM[56] accepted 1
  422:   68:addq    |  64:mulq    |  60:addq    |  56:mulq    |  52:addq    r10=0xcd3501d9b0567089  BUS_LOAD  MEM[64] accepted 1
  423:   72:mulq    |  68:addq    |  64:mulq    |  60:addq    |  56:mulq    r11=0x5944073a4ffb6765  BUS_LOAD  MEM[64] accepted 1
  424:   76:addq    |  72:mulq    |  68:addq    |  64:mulq    |  60:addq    r11=0x5944073b5005a92  BUS_LOAD  MEM[72] accepted 1
  425:   80:srl     |  76:addq    |  72:mulq    |  68:addq    |  64:mulq    r12=0xaa7f3f171fde24a  BUS_LOAD  MEM[72] accepted 1
  426:   84:stq     |  80:srl     |  76:addq    |  72:mulq    |  68:addq    r12=0xaa7f3f22702d577  BUS_LOAD  MEM[80] accepted 1
  427:   88:srl     |  84:stq     |  80:srl     |  76:addq    |  72:mulq    r1=0x6940c9135ec69b  BUS_LOAD  MEM[80] accepted 1
  428:   92:stq     |  88:srl     |  84:stq     |  80:srl     |  76:addq    r1=0x6940c91b863b9c8  BUS_LOAD  MEM[88] accepted 1
  429:    0:-       |  92:stq     |  88:srl     |  84:stq     |  80:srl     r10=-852164135  BUS_STORE MEM[4576] = -852164135 accepted 1
  430:   96:srl     |   0:-       |  92:stq     |  88:srl     |  84:stq     BUS_LOAD  MEM[88] accepted 1
  431:    0:-       |  96:srl     |   0:-       |  92:stq     |  88:srl     r11=1497630523  BUS_STORE MEM[4584] = 1497630523 accepted 1
  432:  100:stq     |   0:-       |  96:srl     |   0:-       |  92:stq     BUS_LOAD  MEM[96] accepted 1
  433:  104:srl     | 100:stq     |   0:-       |  96:srl     |   0:-       BUS_LOAD  MEM[96] accepted 1
  434:  108:stq     | 104:srl     | 100:stq     |   0:-       |  96:srl     r12=178779122  BUS_LOAD  MEM[104] accepted 1
  435:    0:-       | 108:stq     | 104:srl     | 100:stq     |   0:-       BUS_STORE MEM[4592] = 178779122 accepted 1
  436:  112:addq    |   0:-       | 108:stq     | 104:srl     | 100:stq     BUS_LOAD  MEM[104] accepted 1
  437:    0:-       | 112:addq    |   0:-       | 108:stq     | 104:srl     r13=110365841  BUS_STORE MEM[4600] = 110365841 accepted 1
  438:  116:bne     |   0:-       | 112:addq    |   0:-       | 108:stq     BUS_LOAD  MEM[112] accepted 1
  439:  120:halt    | 116:bne     |   0:-       | 112:addq    |   0:-       BUS_LOAD  MEM[112] accepted 1
  440:  124:call_pal| 120:halt    | 116:bne     |   0:-       | 112:addq    r0=4608  BUS_LOAD  MEM[120] accepted 1
  441:  128:call_pal| 124:call_pal| 120:halt    | 116:bne     |   0:-       BUS_LOAD  MEM[120] accepted 1
  442:  132:call_pal| 128:call_pal| 124:-       | 120:halt    | 116:bne     BUS_LOAD  MEM[128] accepted 1
  443:  136:call_pal| 132:call_pal| 128:-       | 124:-       | 120:halt    BUS_LOAD  MEM[128] accepted 1
